court_num,circuit_num,end_year,start_year,judge_name,year,name_perm
9,9,2022.0,2003.0,"Callahan, Consuelo Maria",0,CONSUELO MARIA CALLAHAN
1032,8,2000.0,1988.0,"Cambridge, William G.",0,WILLIAM G CAMBRIDGE
1086,11,2010.0,1988.0,"Camp, Jack Tarpley, Jr.",0,JACK TARPLEY CAMP
1006,9,2022.0,2003.0,"Campbell, David G.",0,DAVID G CAMPBELL
1,1,2022.0,1972.0,"Campbell, Levin Hicks",0,LEVIN HICKS CAMPBELL
1050,10,2022.0,1995.0,"Campbell, Tena",0,TENA  CAMPBELL
1082,6,2021.0,1995.0,"Campbell, Todd J.",0,TODD J CAMPBELL
1082,6,2022.0,2018.0,"Campbell, William Lynn, Jr.",0,WILLIAM LYNN CAMPBELL
1036,10,2001.0,1978.0,"Campos, Santiago E.",0,SANTIAGO E CAMPOS
9,9,2022.0,1980.0,"Canby, William Cameron, Jr.",0,WILLIAM CAMERON CANBY
1098,11,2022.0,2020.0,"Cannon, Aileen Mercedes",0,AILEEN MERCEDES CANNON
1104,2,2022.0,2013.0,"Caproni, Valerie Elaine",0,VALERIE ELAINE CAPRONI
1081,3,2020.0,1997.0,"Caputo, A. Richard",0,A RICHARD CAPUTO
2,2,2015.0,1981.0,"Cardamone, Richard J.",0,RICHARD J CARDAMONE
1120,5,2022.0,2003.0,"Cardone, Kathleen",0,KATHLEEN  CARDONE
101,2,2020.0,1983.0,"Carman, Gregory Wright",0,GREGORY WRIGHT CARMAN
11,11,2022.0,1992.0,"Carnes, Edward Earl",0,EDWARD EARL CARNES
1086,11,2014.0,1992.0,"Carnes, Julie E.",0,JULIE E CARNES
11,11,2022.0,2014.0,"Carnes, Julie E.",0,JULIE E CARNES
1002,9,2022.0,2003.0,"Carney, Cormac J.",0,CORMAC J CARNEY
2,2,2022.0,2011.0,"Carney, Susan Laura",0,SUSAN LAURA CARNEY
1092,6,2022.0,1994.0,"Carr, James G.",0,JAMES G CARR
1044,1,2022.0,2020.0,"CarreÃ±o-Coll, Silvia Luisa",0,SILVIA LUISA CARREÃ±O-COLL
1006,9,2017.0,1980.0,"Carroll, Earl Hamblin",0,EARL HAMBLIN CARROLL
10,10,2022.0,2018.0,"Carson, Joel McElroy III",0,JOEL MCELROY CARSON
1104,2,2022.0,2011.0,"Carter, Andrew Lamar, Jr.",0,ANDREW LAMAR CARTER
1002,9,2022.0,1998.0,"Carter, David O.",0,DAVID O CARTER
1024,1,2022.0,1983.0,"Carter, Gene",0,GENE  CARTER
1104,2,2012.0,1972.0,"Carter, Robert Lee",0,ROBERT LEE CARTER
1044,1,2017.0,1994.0,"Casellas, Salvador E.",0,SALVADOR E CASELLAS
1104,2,2007.0,1997.0,"Casey, Richard Conway",0,RICHARD CONWAY CASEY
1026,1,2022.0,2010.0,"Casper, Denise Jefferson",0,DENISE JEFFERSON CASPER
1050,10,2007.0,2002.0,"Cassell, Paul G.",0,PAUL G CASSELL
1077,11,2020.0,1979.0,"Castagna, William John",0,WILLIAM JOHN CASTAGNA
1104,2,2022.0,2003.0,"Castel, P. Kevin",0,P KEVIN CASTEL
1087,7,2019.0,1994.0,"Castillo, RubÃ©n",0,RUBÃ©N  CASTILLO
1116,10,2022.0,1991.0,"Cauthron, Robin J.",0,ROBIN J CAUTHRON
1035,3,2014.0,2000.0,"Cavanaugh, Dennis M.",0,DENNIS M CAVANAUGH
1031,9,2013.0,2001.0,"Cebull, Richard F.",0,RICHARD F CEBULL
1035,3,2022.0,2011.0,"Cecchi, Claire Claudia",0,CLAIRE CLAUDIA CECCHI
1104,2,2016.0,1986.0,"Cedarbaum, Miriam Goldman",0,MIRIAM GOLDMAN CEDARBAUM
1117,3,2022.0,2002.0,"Cercone, David S.",0,DAVID S CERCONE
1044,1,2021.0,1980.0,"Cerezo, Carmen Consuelo",0,CARMEN CONSUELO CEREZO
3,3,2022.0,2006.0,"Chagares, Michael A.",0,MICHAEL A CHAGARES
1107,4,2022.0,1997.0,"Chambers, Robert Charles",0,ROBERT CHARLES CHAMBERS
1087,7,2022.0,2010.0,"Chang, Edmond E-Min",0,EDMOND E-MIN CHANG
4,4,2018.0,1981.0,"Chapman, Robert Foster",0,ROBERT FOSTER CHAPMAN
1077,11,2022.0,2013.0,"Chappell, Sheri Polster",0,SHERI POLSTER CHAPPELL
1025,4,2022.0,1993.0,"Chasanow, Deborah K.",0,DEBORAH K CHASANOW
1012,2,2022.0,1994.0,"Chatigny, Robert N.",0,ROBERT N CHATIGNY
1084,9,2022.0,2011.0,"Chen, Edward Milton",0,EDWARD MILTON CHEN
1065,2,2022.0,2013.0,"Chen, Pamela Ki Mai",0,PAMELA KI MAI CHEN
13,13,2022.0,2013.0,"Chen, Raymond T.",0,RAYMOND T CHEN
3,3,2005.0,2003.0,"Chertoff, Michael",0,MICHAEL  CHERTOFF
1035,3,2022.0,2002.0,"Chesler, Stanley R.",0,STANLEY R CHESLER
1084,9,2022.0,1995.0,"Chesney, Maxine M.",0,MAXINE M CHESNEY
1084,9,2022.0,2014.0,"Chhabria, Vince Girdhari",0,VINCE GIRDHARI CHHABRIA
1046,4,2022.0,2010.0,"Childs, Julianna Michelle",0,JULIANNA MICHELLE CHILDS
1104,2,2010.0,1994.0,"Chin, Denny",0,DENNY  CHIN
2,2,2022.0,2010.0,"Chin, Denny",0,DENNY  CHIN
9,9,2004.0,1971.0,"Choy, Herbert Young Cho",0,HERBERT YOUNG CHO CHOY
9,9,2022.0,2012.0,"Christen, Morgan",0,MORGAN  CHRISTEN
1031,9,2022.0,2011.0,"Christensen, Dana Lewis",0,DANA LEWIS CHRISTENSEN
1025,4,2022.0,2014.0,"Chuang, Theodore David",0,THEODORE DAVID CHUANG
1062,6,2020.0,1974.0,"Churchill, James Paul",0,JAMES PAUL CHURCHILL
1010,12,2022.0,2014.0,"Chutkan, Tanya Sue",0,TANYA SUE CHUTKAN
1117,3,2004.0,1994.0,"Cindrich, Robert J.",0,ROBERT J CINDRICH
1071,5,2022.0,2002.0,"Clark, Ron",0,RON  CLARK
1112,8,2000.0,1977.0,"Clark, Russell Gentry",0,RUSSELL GENTRY CLARK
1063,8,2022.0,2019.0,"Clark, Stephen Robert, Sr.",0,STEPHEN ROBERT CLARK
11,11,2005.0,1981.0,"Clark, Thomas Alonzo",0,THOMAS ALONZO CLARK
1072,4,2004.0,1974.0,"Clarke, Joseph Calvitt, Jr.",0,JOSEPH CALVITT CLARKE
6,6,2022.0,1997.0,"Clay, Eric L.",0,ERIC L CLAY
1062,6,2022.0,1990.0,"Cleland, Robert Hardy",0,ROBERT HARDY CLELAND
1061,5,2001.0,1991.0,"Clement, Edith Brown",0,EDITH BROWN CLEMENT
5,5,2022.0,2001.0,"Clement, Edith Brown",0,EDITH BROWN CLEMENT
1083,11,2009.0,1980.0,"Clemon, U. W.",0,U W CLEMON
13,13,2022.0,1990.0,"Clevenger, Raymond Charles III",0,RAYMOND CHARLES CLEVENGER
1074,7,2017.0,1996.0,"Clevert, Charles N., Jr.",0,CHARLES N CLEVERT
9,9,2022.0,2002.0,"Clifton, Richard R.",0,RICHARD R CLIFTON
1087,7,2010.0,1994.0,"Coar, David H.",0,DAVID H COAR
1071,5,2005.0,1985.0,"Cobb, Howell",0,HOWELL  COBB
7,7,2012.0,1982.0,"Coffey, John Louis",0,JOHN LOUIS COFFEY
1,1,2009.0,1965.0,"Coffin, Frank Morey",0,FRANK MOREY COFFIN
1060,6,2013.0,1993.0,"Coffman, Jennifer B.",0,JENNIFER B COFFMAN
1109,6,2013.0,1993.0,"Coffman, Jennifer B.",0,JENNIFER B COFFMAN
1065,2,2022.0,2006.0,"Cogan, Brian Mark",0,BRIAN MARK COGAN
1115,4,2022.0,2011.0,"Cogburn, Max Oliver, Jr.",0,MAX OLIVER COGBURN
1046,4,2022.0,2017.0,"Coggins, Donald Cecil, Jr.",0,DONALD CECIL COGGINS
1086,11,2022.0,2014.0,"Cohen, Mark Howard",0,MARK HOWARD COHEN
1117,3,2022.0,1976.0,"Cohill, Maurice Blanchard, Jr.",0,MAURICE BLANCHARD COHILL
1062,6,2022.0,1979.0,"Cohn, Avern Levin",0,AVERN LEVIN COHN
1098,11,2022.0,2003.0,"Cohn, James I.",0,JAMES I COHN
1105,6,2022.0,2019.0,"Cole, Douglas Russell",0,DOUGLAS RUSSELL COLE
6,6,2022.0,1995.0,"Cole, Ransey Guy, Jr.",0,RANSEY GUY COLE
1087,7,2022.0,2010.0,"Coleman, Sharon Johnson",0,SHARON JOHNSON COLEMAN
1070,6,2022.0,1995.0,"Collier, Curtis Lynn",0,CURTIS LYNN COLLIER
1085,11,2022.0,1991.0,"Collier, Lacey A.",0,LACEY A COLLIER
1002,9,2014.0,1994.0,"Collins, Audrey B.",0,AUDREY B COLLINS
9,9,2022.0,2019.0,"Collins, Daniel Paul",0,DANIEL PAUL COLLINS
1006,9,2022.0,1998.0,"Collins, Raner Christercunean",0,RANER CHRISTERCUNEAN COLLINS
8,8,2022.0,2003.0,"Colloton, Steven M.",0,STEVEN M COLLOTON
1010,12,2022.0,2002.0,"Collyer, Rosemary M.",0,ROSEMARY M COLLYER
1117,3,2022.0,2019.0,"Colville, Robert John",0,ROBERT JOHN COLVILLE
1081,3,2018.0,1979.0,"Conaboy, Richard Paul",0,RICHARD PAUL CONABOY
1123,7,2022.0,2010.0,"Conley, William Martin",0,WILLIAM MARTIN CONLEY
1087,7,2022.0,1988.0,"Conlon, Suzanne B.",0,SUZANNE B CONLON
1039,8,2022.0,1985.0,"Conmy, Patrick Anthony",0,PATRICK ANTHONY CONMY
1081,3,2022.0,2002.0,"Conner, Christopher C.",0,CHRISTOPHER C CONNER
1104,2,2009.0,1973.0,"Conner, William Curtis",0,WILLIAM CURTIS CONNER
1013,3,2022.0,2018.0,"Connolly, Colm Felix",0,COLM FELIX CONNOLLY
1121,4,2021.0,2003.0,"Conrad, Glen Edward",0,GLEN EDWARD CONRAD
1115,4,2022.0,2005.0,"Conrad, Robert James, Jr.",0,ROBERT JAMES CONRAD
1117,3,2022.0,2002.0,"Conti, Joy Flowers",0,JOY FLOWERS CONTI
1084,9,2018.0,1970.0,"Conti, Samuel",0,SAMUEL  CONTI
6,6,2001.0,1982.0,"Contie, Leroy John, Jr.",0,LEROY JOHN CONTIE
1010,12,2022.0,2012.0,"Contreras, Rudolph",0,RUDOLPH  CONTRERAS
1077,11,2022.0,1991.0,"Conway, Anne C.",0,ANNE C CONWAY
1036,10,2014.0,1986.0,"Conway, John Edwards",0,JOHN EDWARDS CONWAY
1083,11,2022.0,2003.0,"Coogler, L. Scott",0,L SCOTT COOGLER
6,6,2022.0,2003.0,"Cook, Deborah L.",0,DEBORAH L COOK
1067,10,2008.0,1974.0,"Cook, Harold Dale",0,HAROLD DALE COOK
1093,10,2008.0,1974.0,"Cook, Harold Dale",0,HAROLD DALE COOK
1116,10,2008.0,1974.0,"Cook, Harold Dale",0,HAROLD DALE COOK
1062,6,2017.0,1978.0,"Cook, Julian Abele, Jr.",0,JULIAN ABELE COOK
1098,11,2022.0,2004.0,"Cooke, Marcia G.",0,MARCIA G COOKE
1010,12,2022.0,2014.0,"Cooper, Christopher Reid",0,CHRISTOPHER REID COOPER
1086,11,2022.0,1994.0,"Cooper, Clarence",0,CLARENCE  COOPER
1002,9,2010.0,1999.0,"Cooper, Florence-Marie",0,FLORENCE-MARIE  COOPER
1035,3,2022.0,1992.0,"Cooper, Mary Little",0,MARY LITTLE COOPER
1107,4,2022.0,1976.0,"Copenhaver, John Thomas, Jr.",0,JOHN THOMAS COPENHAVER
1006,9,2000.0,1966.0,"Copple, William Perry",0,WILLIAM PERRY COPPLE
1070,6,2022.0,2019.0,"Corker, Clifton Leland",0,CLIFTON LELAND CORKER
1077,11,2022.0,2002.0,"Corrigan, Timothy J.",0,TIMOTHY J CORRIGAN
1106,5,2014.0,2012.0,"Costa, Gregg Jeffrey",0,GREGG JEFFREY COSTA
5,5,2022.0,2014.0,"Costa, Gregg Jeffrey",0,GREGG JEFFREY COSTA
1104,2,2022.0,1994.0,"Cote, Denise",0,DENISE  COTE
1122,9,2022.0,1981.0,"Coughenour, John C.",0,JOHN C COUGHENOUR
1120,5,2022.0,2018.0,"Counts, Walter David III",0,WALTER DAVID COUNTS
1012,2,2022.0,1992.0,"Covello, Alfred V.",0,ALFRED V COVELLO
1077,11,2022.0,2004.0,"Covington, Virginia Maria Hernandez",0,VIRGINIA MARIA HERNANDEZ COVINGTON
13,13,2007.0,1982.0,"Cowen, Arnold Wilson",0,ARNOLD WILSON COWEN
3,3,2022.0,1987.0,"Cowen, Robert E.",0,ROBERT E COWEN
11,11,2021.0,1988.0,"Cox, Emmett Ripley",0,EMMETT RIPLEY COX
1062,6,2022.0,2006.0,"Cox, Sean Francis",0,SEAN FRANCIS COX
1058,9,2012.0,1982.0,"Coyle, Robert Everett",0,ROBERT EVERETT COYLE
1123,7,2022.0,1979.0,"Crabb, Barbara Brandriff",0,BARBARA BRANDRIFF CRABB
1021,10,2022.0,2014.0,"Crabtree, Daniel Dale",0,DANIEL DALE CRABTREE
1106,5,2022.0,2002.0,"Crane, Randy",0,RANDY  CRANE
1051,1,2022.0,2014.0,"Crawford, Geoffrey William",0,GEOFFREY WILLIAM CRAWFORD
1082,6,2022.0,2016.0,"Crenshaw, Waverly David, Jr.",0,WAVERLY DAVID CRENSHAW
1058,9,2010.0,1966.0,"Crocker, Myron Donovan",0,MYRON DONOVAN CROCKER
1104,2,2022.0,2020.0,"Cronan, John Peter",0,JOHN PETER CRONAN
1071,5,2022.0,2003.0,"Crone, Marcia A.",0,MARCIA A CRONE
1104,2,2022.0,2005.0,"Crotty, Paul Austin",0,PAUL AUSTIN CROTTY
1021,10,2022.0,2020.0,"Crouse, Toby Jon",0,TOBY JON CROUSE
1021,10,2022.0,1981.0,"Crow, Sam A.",0,SAM A CROW
1070,6,2022.0,2020.0,"Crytzer, Katherine Amber",0,KATHERINE AMBER CRYTZER
7,7,2015.0,1979.0,"Cudahy, Richard Dickson",0,RICHARD DICKSON CUDAHY
1121,4,2022.0,2020.0,"Cullen, Thomas Tullidge",0,THOMAS TULLIDGE CULLEN
1094,5,2022.0,1987.0,"Cummings, Samuel Ray",0,SAMUEL RAY CUMMINGS
7,7,1999.0,1966.0,"Cummings, Walter Joseph",0,WALTER JOSEPH CUMMINGS
1097,9,2022.0,2012.0,"Curiel, Gonzalo Paul",0,GONZALO PAUL CURIEL
1074,7,2012.0,1983.0,"Curran, Thomas John",0,THOMAS JOHN CURRAN
1046,4,2022.0,1994.0,"Currie, Cameron McGowan",0,CAMERON MCGOWAN CURRIE
1114,2,2017.0,1967.0,"Curtin, John Thomas",0,JOHN THOMAS CURTIN
1,1,2016.0,1989.0,"Cyr, Conrad Keefe",0,CONRAD KEEFE CYR
1091,2,2022.0,2011.0,"D'Agostino, Mae Avila",0,MAE AVILA DAGOSTINO
1077,11,2022.0,2011.0,"Dalton, Roy Bale, Jr.",0,ROY BALE DALTON
1068,3,2016.0,1991.0,"Dalzell, Stewart R.",0,STEWART R DALZELL
1058,9,2011.0,1997.0,"Damrell, Frank C., Jr.",0,FRANK C DAMRELL
1009,10,2019.0,1995.0,"Daniel, Wiley Young",0,WILEY YOUNG DANIEL
1104,2,2022.0,2000.0,"Daniels, George B.",0,GEORGE B DANIELS
1087,7,2017.0,2000.0,"Darrah, John W.",0,JOHN W DARRAH
1003,7,2022.0,2011.0,"Darrow, Sara Lynn",0,SARA LYNN DARROW
1067,10,2006.0,1962.0,"Daugherty, Frederick Alvin",0,FREDERICK ALVIN DAUGHERTY
1093,10,2006.0,1962.0,"Daugherty, Frederick Alvin",0,FREDERICK ALVIN DAUGHERTY
1116,10,2006.0,1962.0,"Daugherty, Frederick Alvin",0,FREDERICK ALVIN DAUGHERTY
6,6,2022.0,1993.0,"Daughtrey, Martha Craig",0,MARTHA CRAIG DAUGHTREY
1090,5,2022.0,1985.0,"Davidson, Glen H.",0,GLEN H DAVIDSON
1084,9,2022.0,2011.0,"Davila, Edward John",0,EDWARD JOHN DAVILA
1025,4,2009.0,1995.0,"Davis, Andre Maurice",0,ANDRE MAURICE DAVIS
4,4,2017.0,2009.0,"Davis, Andre Maurice",0,ANDRE MAURICE DAVIS
1077,11,2022.0,2013.0,"Davis, Brian Jordan",0,BRIAN JORDAN DAVIS
1098,11,2000.0,1979.0,"Davis, Edward Bertrand",0,EDWARD BERTRAND DAVIS
1068,3,2022.0,2002.0,"Davis, Legrome D.",0,LEGROME D DAVIS
1071,5,2015.0,2002.0,"Davis, Leonard E.",0,LEONARD E DAVIS
1072,4,2022.0,2008.0,"Davis, Mark Steven",0,MARK STEVEN DAVIS
1028,8,2022.0,1994.0,"Davis, Michael James",0,MICHAEL JAMES DAVIS
1062,6,2022.0,2019.0,"Davis, Stephanie Dawkins",0,STEPHANIE DAWKINS DAVIS
5,5,2022.0,1983.0,"Davis, W. Eugene",0,W EUGENE DAVIS
1046,4,2022.0,2020.0,"Dawson, Joseph III",0,JOSEPH  DAWSON
1033,9,2022.0,2000.0,"Dawson, Kent J.",0,KENT J DAWSON
1108,8,2022.0,1998.0,"Dawson, Robert Toombs",0,ROBERT TOOMBS DAWSON
1065,2,2022.0,2015.0,"DeArcy Hall, LaShann Moutique",0,LASHANN MOUTIQUE DEARCY HALL
1065,2,2022.0,1986.0,"Dearie, Raymond Joseph",0,RAYMOND JOSEPH DEARIE
1035,3,2015.0,1979.0,"Debevoise, Dickinson Richards",0,DICKINSON RICHARDS DEBEVOISE
1116,10,2022.0,2007.0,"DeGiusti, Timothy D.",0,TIMOTHY D DEGIUSTI
1079,5,2022.0,2014.0,"deGravelles, John Wheadon",0,JOHN WHEADON DEGRAVELLES
1088,7,2022.0,2010.0,"DeGuilio, Jon Ernest",0,JON ERNEST DEGUILIO
1044,1,2022.0,2014.0,"Delgado HernÃ¡ndez, Pedro Alberto",0,PEDRO ALBERTO DELGADO HERNÃ¡NDEZ
1044,1,2022.0,2006.0,"Delgado-ColÃ³n, Aida M.",0,AIDA M DELGADO-COLÃ³N
1062,6,1999.0,1971.0,"DeMascio, Robert Edward",0,ROBERT EDWARD DEMASCIO
1076,11,2011.0,1992.0,"DeMent, Ira",0,IRA  DEMENT
5,5,2015.0,1991.0,"DeMoss, Harold R., Jr.",0,HAROLD R DEMOSS
5,5,2022.0,1995.0,"Dennis, James L.",0,JAMES L DENNIS
1087,7,2018.0,2003.0,"Der-Yeghiayan, Samuel",0,SAMUEL  DER-YEGHIAYAN
1066,4,2022.0,2005.0,"Dever, James C. III",0,JAMES C DEVER
1034,1,1999.0,1978.0,"Devine, Shane",0,SHANE  DEVINE
1117,3,2022.0,1978.0,"Diamond, Gustave",0,GUSTAVE  DIAMOND
1068,3,2022.0,2004.0,"Diamond, Paul Steven",0,PAUL STEVEN DIAMOND
4,4,2022.0,2010.0,"Diaz, Albert",0,ALBERT  DIAZ
101,2,1999.0,1984.0,"DiCarlo, Dominick L.",0,DOMINICK L DICARLO
1079,5,2022.0,2013.0,"Dick, Shelly Deckert",0,SHELLY DECKERT DICK
1034,1,2022.0,1992.0,"Diclerico, Joseph A., Jr.",0,JOSEPH A DICLERICO
1101,7,2006.0,1961.0,"Dillin, Samuel Hugh",0,SAMUEL HUGH DILLIN
1121,4,2022.0,2014.0,"Dillon, Elizabeth Kay",0,ELIZABETH KAY DILLON
1098,11,2022.0,1998.0,"Dimitrouleas, William P.",0,WILLIAM P DIMITROULEAS
1122,9,2022.0,1985.0,"Dimmick, Carolyn R.",0,CAROLYN R DIMMICK
1116,10,2022.0,2019.0,"Dishman, Jodi Warmbrod",0,JODI WARMBROD DISHMAN
1068,3,2019.0,1970.0,"Ditter, John William, Jr.",0,JOHN WILLIAM DITTER
1105,6,2022.0,1995.0,"Dlott, Susan J.",0,SUSAN J DLOTT
1110,5,2020.0,1991.0,"Doherty, Rebecca F.",0,REBECCA F DOHERTY
1009,10,2022.0,2019.0,"Domenico, Daniel Desmond",0,DANIEL DESMOND DOMENICO
1044,1,2022.0,1994.0,"DomÃ­nguez, Daniel R.",0,DANIEL R DOMÃ­NGUEZ
1119,6,2011.0,1995.0,"Donald, Bernice Bouie",0,BERNICE BOUIE DONALD
6,6,2022.0,2011.0,"Donald, Bernice Bouie",0,BERNICE BOUIE DONALD
1084,9,2022.0,2014.0,"Donato, James",0,JAMES  DONATO
1065,2,2022.0,2015.0,"Donnelly, Ann Marie",0,ANN MARIE DONNELLY
1012,2,2022.0,2018.0,"Dooley, Kari Anne",0,KARI ANNE DOOLEY
1112,8,2013.0,2002.0,"Dorr, Richard Everett",0,RICHARD EVERETT DORR
1033,9,2022.0,2013.0,"Dorsey, Jennifer Anna",0,JENNIFER ANNA DORSEY
1012,2,2012.0,1983.0,"Dorsey, Peter Collins",0,PETER COLLINS DORSEY
1028,8,2022.0,1987.0,"Doty, David Singleton",0,DAVID SINGLETON DOTY
1110,5,2022.0,2018.0,"Doughty, Terry Alvin",0,TERRY ALVIN DOUGHTY
1072,4,2022.0,1981.0,"Doumar, Robert George",0,ROBERT GEORGE DOUMAR
1087,7,2022.0,2007.0,"Dow, Robert Michael, Jr.",0,ROBERT MICHAEL DOW
1092,6,2016.0,1982.0,"Dowd, David Dudley, Jr.",0,DAVID DUDLEY DOWD
1093,10,2022.0,2012.0,"Dowdell, John Edward",0,JOHN EDWARD DOWDELL
1056,10,2011.0,1994.0,"Downes, William F.",0,WILLIAM F DOWNES
1062,6,2022.0,2012.0,"Drain, Gershwin Allen",0,GERSHWIN ALLEN DRAIN
1110,5,2022.0,2003.0,"Drell, Dee D.",0,DEE D DRELL
1012,2,2011.0,1997.0,"Droney, Christopher Fitzgerald",0,CHRISTOPHER FITZGERALD DRONEY
2,2,2020.0,2011.0,"Droney, Christopher Fitzgerald",0,CHRISTOPHER FITZGERALD DRONEY
1058,9,2022.0,2015.0,"Drozd, Dale Alan",0,DALE ALAN DROZD
1033,9,2022.0,2012.0,"Du, Miranda Mai",0,MIRANDA MAI DU
11,11,2022.0,1990.0,"Dubina, Joel Fredrick",0,JOEL FREDRICK DUBINA
1068,3,2022.0,1988.0,"DuBois, Jan Ely",0,JAN ELY DUBOIS
1096,11,2022.0,2005.0,"DuBose, Kristi",0,KRISTI  DUBOSE
1087,7,2016.0,1985.0,"Duff, Brian Barnett",0,BRIAN BARNETT DUFF
1086,11,2018.0,2004.0,"Duffey, William S., Jr.",0,WILLIAM S DUFFEY
1104,2,2016.0,1972.0,"Duffy, Kevin Thomas",0,KEVIN THOMAS DUFFY
1046,4,2019.0,1995.0,"Duffy, Patrick Michael",0,PATRICK MICHAEL DUFFY
1100,7,2022.0,2020.0,"Dugan, David Wayne",0,DAVID WAYNE DUGAN
1062,6,2020.0,1986.0,"Duggan, Patrick J.",0,PATRICK J DUGGAN
5,5,2022.0,1988.0,"Duhe, John Malcolm, Jr.",0,JOHN MALCOLM DUHE
4,4,2019.0,2003.0,"Duncan, Allyson Kay",0,ALLYSON KAY DUNCAN
5,5,2022.0,2018.0,"Duncan, Stuart Kyle",0,STUART KYLE DUNCAN
1061,5,2007.0,1978.0,"Duplantier, Adrian Guy",0,ADRIAN GUY DUPLANTIER
1087,7,2022.0,2012.0,"Durkin, Thomas Michael",0,THOMAS MICHAEL DURKIN
1061,5,2017.0,1994.0,"Duval, Stanwood R., Jr.",0,STANWOOD R DUVAL
1122,9,2002.0,1987.0,"Dwyer, William Lee",0,WILLIAM LEE DWYER
13,13,2022.0,2000.0,"Dyk, Timothy B.",0,TIMOTHY B DYK
1093,10,2022.0,2001.0,"Eagan, Claire",0,CLAIRE  EAGAN
1080,4,2022.0,2010.0,"Eagles, Catherine Caldwell",0,CATHERINE CALDWELL EAGLES
7,7,2022.0,1985.0,"Easterbrook, Frank Hoover",0,FRANK HOOVER EASTERBROOK
1098,11,2008.0,1967.0,"Eaton, Joseph Oscar",0,JOSEPH OSCAR EATON
101,2,2022.0,1999.0,"Eaton, Richard K.",0,RICHARD K EATON
10,10,2022.0,1988.0,"Ebel, David M.",0,DAVID M EBEL
1102,8,2022.0,2016.0,"Ebinger, Rebecca Goodgame",0,REBECCA GOODGAME EBINGER
1082,6,2010.0,1992.0,"Echols, Robert L.",0,ROBERT L ECHOLS
1092,6,2022.0,1995.0,"Economus, Peter C.",0,PETER C ECONOMUS
1104,2,2000.0,1952.0,"Edelstein, David Norton",0,DAVID NORTON EDELSTEIN
1099,11,2015.0,1978.0,"Edenfield, Berry Avant",0,BERRY AVANT EDENFIELD
1070,6,2022.0,1985.0,"Edgar, Robert Allan",0,ROBERT ALLAN EDGAR
11,11,2022.0,1986.0,"Edmondson, James Larry",0,JAMES LARRY EDMONDSON
1062,6,2022.0,1992.0,"Edmunds, Nancy Garlock",0,NANCY GARLOCK EDMUNDS
12,12,2022.0,1980.0,"Edwards, Harry Thomas",0,HARRY THOMAS EDWARDS
1012,2,2019.0,1979.0,"Eginton, Warren William",0,WARREN WILLIAM EGINTON
10,10,2022.0,2017.0,"Eid, Allison Hartwell",0,ALLISON HARTWELL EID
1057,8,2017.0,1970.0,"Eisele, Garnett Thomas",0,GARNETT THOMAS EISELE
1114,2,2009.0,1974.0,"Elfvin, John Thomas",0,JOHN THOMAS ELFVIN
1078,11,2000.0,1962.0,"Elliott, J[ames] Robert",0,JAMES ROBERT ELLIOTT
1087,7,2022.0,2013.0,"Ellis, Sara Lee",0,SARA LEE ELLIS
1072,4,2022.0,1987.0,"Ellis, Thomas Selby III",0,THOMAS SELBY ELLIS
1093,10,2014.0,1979.0,"Ellison, James O.",0,JAMES O ELLISON
1106,5,2022.0,1999.0,"Ellison, Keith P.",0,KEITH P ELLISON
5,5,2022.0,2007.0,"Elrod, Jennifer Walker",0,JENNIFER WALKER ELROD
6,6,2013.0,1973.0,"Engel, Albert Joseph",0,ALBERT JOSEPH ENGEL
1061,5,2018.0,2001.0,"Engelhardt, Kurt Damian",0,KURT DAMIAN ENGELHARDT
5,5,2022.0,2018.0,"Engelhardt, Kurt Damian",0,KURT DAMIAN ENGELHARDT
1104,2,2022.0,2011.0,"Engelmayer, Paul Adam",0,PAUL ADAM ENGELMAYER
1058,9,2022.0,2002.0,"England, Morrison C., Jr.",0,MORRISON C ENGLAND
1097,9,2020.0,1972.0,"Enright, William Benner",0,WILLIAM BENNER ENRIGHT
1111,6,2015.0,1979.0,"Enslen, Richard Alan",0,RICHARD ALAN ENSLEN
1028,8,2022.0,2002.0,"Ericksen, Joan N.",0,JOAN N ERICKSEN
1039,8,2017.0,2003.0,"Erickson, Ralph R.",0,RALPH R ERICKSON
8,8,2022.0,2017.0,"Erickson, Ralph R.",0,RALPH R ERICKSON
4,4,1999.0,1980.0,"Ervin, Samuel James III",0,SAMUEL JAMES ERVIN
1080,4,2006.0,1980.0,"Erwin, Richard Cannon",0,RICHARD CANNON ERWIN
7,7,2005.0,1981.0,"Eschbach, Jesse Ernest",0,JESSE ERNEST ESCHBACH
1106,5,2022.0,2019.0,"Eskridge, Charles R. III",0,CHARLES R ESKRIDGE
1086,11,2022.0,1979.0,"Evans, Orinda Dale",0,ORINDA DALE EVANS
7,7,2011.0,1995.0,"Evans, Terence Thomas",0,TERENCE THOMAS EVANS
1016,9,2022.0,1988.0,"Ezra, David Alan",0,DAVID ALAN EZRA
1107,4,2022.0,1991.0,"Faber, David A.",0,DAVID A FABER
8,8,2015.0,1982.0,"Fagg, George Gardner",0,GEORGE GARDNER FAGG
1104,2,2022.0,2013.0,"Failla, Katherine Polk",0,KATHERINE POLK FAILLA
1002,9,2022.0,2007.0,"Fairbank, Valerie Baker",0,VALERIE BAKER FAIRBANK
7,7,2007.0,1966.0,"Fairchild, Thomas Edward",0,THOMAS EDWARD FAIRCHILD
